codigo,producto,familia,cantidad,coste,venta,margen_coste,margen_venta,beneficio,familia_legible
600991,MANCHITOS                                         ,AQ JL,5.0,3.75,5.0,0.212,0.174917491749175,1.25,otros
092157,MANDARINA E/K                                     ,AEAH,1.384,2.2463,3.46,0.499799670569381,0.33324428613831997,1.2136999999999998,otros
221208,MANDOLINA KFK ,A3 4O,1.0,11.9,16.99,0.17991596638655502,0.15248201695036,5.089999999999998,otros
214403,MANGO BORN ,AQ JM,20.0,21.08,29.0,0.338629397168297,0.252967249848707,7.920000000000002,otros
600641,MANI CRUDO ,AQ JM,1.0,1.0,2.0,0.818,0.44994499449945,1.0,otros
600857,MANOPLA DE ,A3 BB,2.0,2.6,4.2,0.468461538461538,0.319015191199581,1.6,otros
089805,MANTEQUILLA ,A0 AE,11.0,29.15,40.15,0.252087946358959,0.201334057317638,11.0,lácteos
022080,MANTEQUILLA ,A0 AE,19.0,50.2,69.29,0.254773632741761,0.203043502105686,19.090000000000003,lácteos
,MANTEQUILLA ,A0 AE,11.0,20.49,28.34,0.257296242069302,0.204642496700567,7.850000000000001,lácteos
036277,MANZANA ,AEAH,0.426,0.9798,1.11,0.0893117904752939,0.0819891891891897,0.1302000000000001,frutas y verduras
092263,MANZANA FUJI ,AEAH,1.864,4.1008,4.64,0.0879678261652508,0.08085517241379289,0.5392000000000001,frutas y verduras
092255,MANZANA ,AEAH,23.032,40.0587928,55.04,0.349683515867017,0.25908556469431704,14.9812072,frutas y verduras
601092,MANZANA ,AEAH,1.516,2.7288,3.32,0.16985770020070798,0.145195180722891,0.5911999999999997,frutas y verduras
094749,MANZANA PINK ,AEAH,0.99,2.277,2.86,0.207729468599033,0.172,0.5829999999999997,frutas y verduras
092259,MANZANA ROJA ,AEAH,1.67,3.1373,4.94,0.533263536259743,0.347796398759075,1.8027,frutas y verduras
092253,MANZANA ,AEAH,0.632,1.34672,1.93,0.401696200912075,0.286578647106765,0.58328,frutas y verduras
009401,MAQUINILLA ,A3 BK,15.0,13.5,26.19,0.603507805325986,0.37636723895041796,12.69,otros
009407,MAQUINILLA ,A3 BK,16.0,14.56,26.88,0.5259518890200701,0.344671344361862,12.32,otros
600972,MARBU DORADA                                      ,AQ JD,9.0,8.58,12.6,0.33521932612841604,0.251059372470599,4.02,otros
071817,MARGARINA ,A0 AF,29.0,22.8,31.13,0.24144338118022302,0.194486019129351,8.329999999999998,otros
057407,MARGARINA ,A0 AF,56.0,74.4499999999999,99.9800000000001,0.22072409793027797,0.180814074453443,25.5300000000002,otros
217876,MARGARINA ,A0 AF,19.0,21.08,31.35,0.351992409867173,0.260350877192983,10.270000000000003,otros
210939,MARGARINA ,A0 AF,33.0,40.88,72.51,0.612386586016725,0.37980134003072896,31.630000000000003,otros
210941,MARGARINA ,A0 AF,53.0,100.73,153.91,0.38909415810041303,0.280106395834606,53.17999999999999,otros
210940,MARGARINA ,A0 AF,18.0,22.62,37.4,0.5030946065428821,0.334705882352941,14.779999999999998,otros
600795,MASAREPA ,AQ JU,5.0,7.6,11.0,0.315789473684211,0.24,3.4000000000000004,otros
025113,MASCAR.ELVIVE ,A3 BH,2.0,6.3,9.1,0.19370326643054,0.162270869049189,2.8,otros
078903,MASCAR.,A3 BH,4.0,12.6,18.6,0.219996064541519,0.18032522475733898,6.000000000000002,otros
  ,,,,,,  ,36,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
220117,MASCAR.,A3 BH,10.0,11.64,19.0,0.348925051830395,0.258668968566437,7.359999999999999,otros
029508,MASCAR.,A3 BH,6.0,18.6,26.1,0.159677419354839,0.13769123783032,7.5,otros
004276,MASCAR.,A3 BH,7.0,21.43,30.45,0.17429030902072098,0.148421823531923,9.02,otros
207935,MASCARILLA ,A3 BU,3.0,3.57,4.5,0.211850894203835,0.174815973827388,0.9300000000000002,otros
601148,MATA MOSCA                                        ,A3 H7,0.0,0.0,0.0,1,1,0.0,otros
072466,MAYONESA ,AQ JA,10.0,22.9,27.0,0.072052401746725,0.0672097759674135,4.100000000000001,condimentos
008880,MAYONESA ,AQ JA,81.0,89.01,131.85,0.346621932162883,0.257401074410064,42.83999999999999,condimentos
069344,MAYONESA ,AQ JA,66.0,58.81,73.34,0.133525529053503,0.117796666798495,14.53,condimentos
008720,MAYONESA ,AQ JA,14.0,21.27,28.0,0.196657691156987,0.16433913608731998,6.73,condimentos
008721,MAYONESA ,AQ JA,41.0,106.12,134.89,0.155569166980775,0.134625577962797,28.769999999999985,condimentos
019141,MAYONESA ,AQ JA,10.0,25.3,35.79,0.286166007905138,0.222495390288875,10.489999999999998,condimentos
020735,MAYONESA ,AQ JA,36.0,67.27,91.16,0.23206346203224498,0.18835349735107398,23.89,condimentos
601007,MAYONESA ,AQ JA,3.0,10.35,11.48,0.008405797101449251,0.00833572865766022,1.1300000000000008,condimentos
212172,MAZORQUITAS ,AQ JV,3.0,4.89,7.2,0.338650306748466,0.252978918423465,2.3100000000000005,otros
600581,MECHERO                                           ,A3 ME,40.0,16.78,27.6,0.495682089067072,0.33140872160624196,10.82,otros
601062,MECHERO ,A3 GA,45.0,30.15,54.0,0.48036895412743297,0.32449272378221106,23.85,otros
600341,MEDIAS NOCHES ,AQ JG,5.0,5.05,7.5,0.350495049504951,0.25953079178885596,2.45,otros
600392,MEGA-ROULETTE ,AQ I9,107.0,46.866,107.5,1.08514022571122,0.520415947249345,60.634,otros
211075,MEJILLON CUCA ,AQ JQ,1.0,4.35,6.29,0.31448275862069,0.23924449108079798,1.9400000000000004,otros
015017,MEJILLON CUCA ,AQ JQ,2.0,9.0,14.58,0.472666666666667,0.32095971027614295,5.58,otros
015040,MEJILLON CUCA ,AQ JQ,1.0,4.65,5.75,0.12408602150537601,0.11038836808877,1.0999999999999996,otros
205159,MEJILLON ,AQ JQ,13.0,18.46,29.77,0.46614301191766006,0.317938296693146,11.31,otros
220856,MEJILLON ,AQ JQ,5.0,6.95,12.45,0.6285153695225609,0.38594377510040095,5.499999999999999,otros
220846,MEJILLON ,AQ JQ,4.0,6.08,9.96,0.489473684210526,0.328621908127208,3.880000000000001,otros
220846,MEJILLON ,AQ JQ,8.0,12.44,19.92,0.455743934522067,0.313066002690708,7.480000000000002,otros
011008,MELOCOTON ,AQ JS,9.0,9.87,11.85,0.0912130422768722,0.0835886657719481,1.9800000000000004,otros
047594,MELON BOLLO ,AEAH,1.954,1.87,2.15,0.149732620320855,0.13023255813953502,0.2799999999999998,panadería y repostería
092200,MELON E/K                                         ,AEAH,9.202,10.00802,12.48,0.22444107518078202,0.183300838015128,2.4719800000000003,otros
209338,MEMBRILLO ,AQ JS,13.0,15.1,25.65,0.544364840457554,0.352484611276357,10.55,otros
009765,MENESTRA ,A0 K6,10.0,6.78,9.8,0.406194690265487,0.288860918816866,3.0200000000000005,otros
601105,MENTOS CHICLE ,AB 3V,1.0,0.8,1.2,0.36363636363636204,0.266666666666666,0.3999999999999999,otros
601106,MENTOS CHICLE ,AB 3V,1.0,0.8,1.2,0.36363636363636204,0.266666666666666,0.3999999999999999,otros
601103,MENTOS CHICLE ,AB 3V,1.0,0.8,1.2,0.36363636363636204,0.266666666666666,0.3999999999999999,otros
206350,MERLUZA ,A0 K4,14.0,62.26,104.86,0.5311070875799441,0.346877819251302,42.6,pescados y mariscos
088074,MERLUZA ,A0 K5,6.0,22.02,26.7,0.102179836512262,0.0927070457354759,4.68,pescados y mariscos
601001,MERMELADA DE ,AQ JS,9.0,13.05,17.55,0.222737722048067,0.182163122991728,4.5,otros
218184,MERMELADA ,AQ JS,7.0,12.19,17.15,0.278857483779551,0.218052040447394,4.959999999999999,otros
216524,MERMELADA ,AQ JS,3.0,3.81,5.07,0.20968742543545701,0.173340171209909,1.2600000000000002,otros
216522,MERMELADA ,AQ JS,8.0,11.57,14.0,0.10007857311228101,0.09097402272743499,2.43,otros
218185,MERMELADA ,AQ JS,3.0,6.54,9.45,0.313705865999443,0.238794599398992,2.9099999999999997,otros
216525,MERMELADA ,AQ JS,15.0,19.47,22.61,0.0555493299715178,0.0526259914096262,3.140000000000001,otros
216526,MERMELADA ,AQ JS,17.0,23.88,29.75,0.132610019795949,0.11708356581539,5.870000000000001,otros
216534,MERMELADA ,AQ JS,10.0,12.7,16.56,0.18542591267000802,0.156421342479651,3.86,otros
216530,MERMELADA ,AQ JS,25.0,34.42,43.75,0.15555438170197,0.134614505526655,9.329999999999998,otros
216532,MERMELADA ,AQ JS,2.0,2.28,2.7,0.07631578947368439,0.0709046454767728,0.4200000000000004,otros
205910,MERMELADA ,AQ JS,1.0,2.29,2.6,0.032314410480349304,0.0313028764805414,0.31,otros
  ,,,,,,  ,37,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
219791,MERMELADA ,AQ JS,9.0,18.27,22.2,0.10465741155396399,0.0947419629464475,3.93,otros
219791,MERMELADA ,AQ JS,4.0,7.4,9.19,0.129054054054054,0.11430281268701399,1.7899999999999991,otros
205458,MERMELADA ,AQ JS,2.0,4.12,5.19,0.145189761694617,0.126782273603083,1.0700000000000005,otros
012013,MERMELADA ,AQ JS,8.0,16.2,20.72,0.162878787878787,0.140065146579804,4.52,otros
208983,MERMELADA LA ,AQ JS,1.0,1.9,2.45,0.172105263157895,0.146834306241581,0.5500000000000003,otros
208975,MERMELADA LA ,AQ JS,6.0,12.3,18.6,0.37469327420547005,0.27256500139788,6.300000000000001,otros
208974,MERMELADA LA ,AQ JS,3.0,6.45,8.97,0.26418604651162797,0.20897718910964,2.5200000000000005,otros
208981,MERMELADA LA ,AQ JS,3.0,6.87,8.97,0.186899563318777,0.157468727005151,2.1000000000000005,otros
208980,MERMELADA LA ,AQ JS,12.0,20.48,34.08,0.512739701704545,0.338947739076851,13.599999999999998,otros
208976,MERMELADA LA ,AQ JS,3.0,5.41,8.97,0.5072424802554201,0.336536746343204,3.5600000000000005,otros
208977,MERMELADA LA ,AQ JS,8.0,15.8,24.4,0.403998849252013,0.28774870397311597,8.599999999999998,otros
012203,MERMELADA ,AQ JS,11.0,20.35,25.85,0.154715211078848,0.133985600600427,5.5,otros
012309,MERMELADA ,AQ JS,1.0,1.85,2.2,0.081081081081081,0.075,0.3500000000000001,otros
012003,MERMELADA ,AQ JS,31.0,57.35,68.2,0.08108108108108061,0.0749999999999996,10.85,otros
600519,MEXIFOODS ,AQ JB,3.0,5.97,9.0,0.37035175879397003,0.27026035936927,3.03,otros
094228,MEZCLA 4 ,AEAI,1.0,0.65,0.69,0.0615384615384614,0.0579710144927535,0.0399999999999999,otros
205154,MIEL GOURMET ,AQ JS,10.0,24.94,36.2,0.319417511117592,0.242089792219776,11.260000000000002,otros
012813,MIEL QUALITY  ,AQ JS,3.0,12.15,17.65,0.320613542835766,0.242776203966006,5.499999999999998,otros
012858,MIEL ,AQ JS,7.0,30.75,44.95,0.328910569105691,0.24750391542678202,14.200000000000005,otros
601096,MILKA CHO /LECH ,AB 3V,5.0,7.25,7.95,-0.00313479623824142,-0.0031446540880472,0.7000000000000002,otros
601036,MILKA CHOCO ,AQ JF,15.0,13.5,18.75,0.262222222222222,0.20774647887323902,5.25,otros
223328,MILKA ,AB 3V,4.0,6.22,6.36,-0.07044723764980701,-0.0757861635220092,0.1400000000000005,otros
601084,MILKA COOKIES ,AQ JD,53.0,28.62,52.47,0.666666666666666,0.4,23.85,otros
024418,MINI BISCOTE ,AQ JG,23.0,17.87,26.22,0.356971288364687,0.263064732043727,8.349999999999998,otros
600495,MINI ,AQ JD,33.0,26.56,39.6,0.355531215772179,0.262281835811247,13.040000000000004,otros
052171,MINI CHIPS AHOY ,AQ JD,40.0,30.95,37.08,0.08930533117932081,0.0819837456249624,6.129999999999999,otros
600477,MINI ,AQ JD,10.0,8.35,12.0,0.306586826347305,0.234647112740605,3.65,otros
600482,MINI ,AQ JD,34.0,27.795,40.8,0.33454022142635204,0.250678260613829,13.004999999999995,otros
600552,MINI NAPOLITANA ,AQ JF,4.0,7.56,12.0,0.442857142857143,0.306930693069307,4.44,otros
096090,MINI STICK FUET ,AD KS,54.0,50.45,75.6,0.362445265339219,0.266025560482959,25.14999999999999,otros
048150,MINITOSTA ORTIZ ,AQ JG,11.0,16.5737,23.65,0.311090184123966,0.237275961555481,7.0763,otros
600433,MOJICON ,AFAK,4.0,2.92,4.8,0.494520547945205,0.330889092575619,1.88,otros
601136,MONSTER ULTRA ,AB 3V,15.0,15.0,28.35,0.5619834710743801,0.35978835978836005,13.35,otros
600333,MORCILLA DE ,ACKA,22.0,29.48,46.1,0.42156778093006,0.296551305245712,16.62,otros
600613,MORTADELA ,AD KV,146.0,105.12,146.0,0.262551888750521,0.207953345197047,40.88,otros
600799,MORTADELA CON ,AD KO,73.0,50.37,80.0,0.443859079177722,0.307411634264543,29.630000000000003,otros
078568,MORTADELA ,AD KO,10.0,13.444,16.6,0.12228503421600699,0.10896076352067899,3.1560000000000006,otros
203657,MORTADELA ,AD KO,3.0,5.184,7.5,0.315393518518519,0.239771227452706,2.316,otros
078570,MORTADELA ,AD KO,8.0,8.976,12.0,0.21568627450980402,0.17741935483871,3.023999999999999,otros
600730,MOSTAZA ,AQ JA,5.0,5.65,8.25,0.32743362831858397,0.246666666666667,2.6,condimentos
006939,MOSTAZA ,AQ JA,16.0,14.33,20.8,0.319342764702152,0.242046853362056,6.470000000000001,condimentos
217363,MOSTAZA PRIMA ,AQ JA,10.0,15.0,20.79,0.260145454545454,0.206440814913141,5.789999999999999,condimentos
023517,MOSTO GREIP ,AQ J3,9.0,13.95,23.85,0.5542000651678071,0.356582191436191,9.900000000000002,otros
022267,MOZZARELLA ,AD A2,39.0,73.32,88.45,0.194162575013639,0.162593083283841,15.13000000000001,otros
049381,MOZZARELLA ,AD A2,3.0,3.0,4.08,0.308,0.23547400611620803,1.08,otros
210885,MULTIUSOS LAS ,A3 BA,19.0,38.38,53.01,0.141556165185896,0.124002803806718,14.629999999999995,otros
  ,,,,,,  ,38,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
097587,MULTIUSOS ,A3 BA,5.0,3.9,6.25,0.32437380801017196,0.244926172692537,2.35,otros
600026,MUSLOS POLLO ,ACKD,6.721,25.96704,23.84,-0.16532650621711198,-0.198073267509458,-2.127040000000001,carnes
033450,NACHOS ZANUY ,AQ JU,21.0,19.95,34.65,0.578947368421053,0.366666666666667,14.7,otros
217192,NAPOLITANA ,AFAK,82.0,38.9992,73.6,0.7152706162737129,0.417001614490185,34.60079999999999,otros
211730,NAPOLITANA ,AFAK,218.0,117.72,196.2,0.514839526766132,0.339864069869637,78.47999999999999,otros
210092,NAPOLITANA ,AFAK,43.0,27.1502,43.0,0.43967129657842796,0.305397001123358,15.849799999999998,otros
600364,NARANJA ,AEAH,7.906,17.7885,21.53,0.100307399826752,0.0911630693772904,3.741500000000002,otros
092165,NARANJA MESA ,AEAH,12.868,15.6983,21.25,0.301586306013537,0.23170672941176498,5.5517,otros
002500,NATA ASTURIANA ,A0 AG,62.0,129.58,172.98,0.2134476420323,0.175901814498411,43.39999999999998,lácteos
049132,NATA ASTURIANA ,A0 AG,51.0,106.59,142.29,0.21345341964536999,0.17590573827526998,35.69999999999999,lácteos
069999,NATA GOURMET ,A0 AG,260.0,143.0,182.0,0.156955499046408,0.135662520447653,39.0,lácteos
220257,NATILLA ,AQ JC,3.0,2.64,4.2,0.44648760330578396,0.30867018997286,1.56,otros
043232,NATILLA ROYAL ,AQ JC,2.0,2.3,3.3,0.304347826086957,0.233333333333333,1.0,otros
057517,NATILLAS ,A0 AB,4.0,3.22,4.2,0.186335403726708,0.157068062827225,0.98,otros
056667,NAVAJA ORBE ,AQ JQ,3.0,7.2,12.6,0.590833333333333,0.37139863803038203,5.4,otros
600964,NECTAR DE ,AQ J3,76.0,69.9200000000001,110.2,0.43268670688579003,0.302010694177735,40.2799999999999,otros
029967,NECTAR ,AQ J3,11.0,16.02,24.75,0.277060698919739,0.21695186388094498,8.73,otros
215754,NECTAR ,AQ J3,51.0,50.43,81.45,0.334584884046786,0.25070333707979897,31.020000000000003,otros
038527,NECTAR ,AQ J3,41.0,28.29,43.05,0.257889217052428,0.20501743202531902,14.759999999999998,otros
029970,NECTAR ,AQ J3,10.0,12.58,22.9,0.504630201421644,0.33538486795283395,10.32,otros
038528,NECTAR ,AQ J3,45.0,36.87,52.02,0.16570595368583502,0.142150731204461,15.150000000000006,otros
029972,NECTAR ,AQ J3,9.0,10.19,15.85,0.285614644076593,0.222161940510361,5.66,otros
029968,NECTAR ,AQ J3,14.0,19.74,30.1,0.260219632076499,0.206487524438679,10.360000000000005,otros
215752,NECTAR ,AQ J3,20.0,23.71,38.6,0.345658107085966,0.256869189332565,14.89,otros
038529,NECTAR ,AQ J3,53.0,38.69,58.3,0.24525247303743,0.196949998773508,19.61,otros
218877,NECTAR ,AQ J3,16.0,22.57,34.79,0.27390743948121,0.215013611658282,12.22,otros
071516,NECTAR GRANINI ,AQ J3,5.0,5.29,8.4,0.311909262759924,0.237752161383285,3.1100000000000003,otros
071520,NECTAR GRANINI ,AQ J3,14.0,15.79,23.76,0.243377176683644,0.195738816223717,7.970000000000002,otros
036261,NECTAR JUVER ,AQ J3,1.0,1.89,3.45,0.508465608465609,0.33707471062785,1.5600000000000005,otros
029679,NECTAR JUVER ,AQ J3,5.0,11.89,18.45,0.282555658272456,0.220306741816605,6.559999999999999,otros
029678,NECTAR JUVER ,AQ J3,1.0,2.8,4.15,0.225,0.183673469387755,1.3500000000000003,otros
020564,NECTAR JUVER ,AQ J3,15.0,19.66,31.33,0.317088857688136,0.240749783765324,11.669999999999998,otros
211056,NECTAR JUVER ,AQ J3,2.0,3.77,5.98,0.31087533156498703,0.237150951031971,2.2100000000000004,otros
211060,NECTAR JUVER ,AQ J3,6.0,11.35,17.94,0.306262059926457,0.234456828627251,6.590000000000002,otros
092156,NECTARINA E/K                                     ,AEAH,1.0,1.75,2.3,0.263736263736263,0.208695652173912,0.5499999999999998,otros
038571,NESCAFE 3 EN 1 ,AQ I4,29.0,53.02,75.65,0.297220602859985,0.229121093362765,22.630000000000003,otros
016631,NESCAFE ,AQ I4,9.0,30.39,39.51,0.181925872745221,0.153923250975687,9.119999999999996,otros
016632,NESCAFE ,AQ I4,10.0,55.97,66.53,0.08057076030990651,0.0745631505768293,10.560000000000002,otros
016646,NESCAFE ,AQ I4,8.0,8.92,12.72,0.296015083571138,0.22840404199268702,3.8000000000000007,otros
016644,NESCAFE NAT.1 ,AQ I4,9.0,8.91,11.25,0.147719620446896,0.128707062086624,2.34,otros
016635,NESCAFE ,AQ I4,18.0,101.84,123.28,0.100490073555667,0.09131393001209441,21.44,otros
016621,NESCAFE ,AQ I4,5.0,18.55,18.95,-0.0713060524381266,-0.076781002638521,0.3999999999999986,otros
030370,NESTEA LIMON ,AQ J2,399.0,239.559999999999,392.630000000001,0.354360128555248,0.261643946158736,153.070000000002,otros
021575,NESTEA LIMON ,AQ J2,93.0,124.93,190.59,0.260691706363827,0.20678466039546803,65.66,otros
021573,NESTEA LIMON ,AQ J2,82.0,107.11,163.28,0.259926884464953,0.20630314954770898,56.17,otros
030368,NESTEA LIMON ,AQ J2,27.0,13.83,26.05,0.556682980465271,0.357608445297504,12.22,otros
  ,,,,,,  ,39,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
039127,NESTEA TE ,AQ J2,380.0,224.87,375.180000000001,0.378733681572497,0.274696764599627,150.31000000000097,otros
600856,NEUTREX OXY ,A3 A5,1.0,2.6,3.99,0.395,0.28315412186379896,1.39,otros
060698,NOODLES ,AQ JK,12.0,18.12,23.88,0.198033313265101,0.165298669972193,5.759999999999998,otros
060693,NOODLES ,AQ JK,21.0,32.28,41.8,0.177162892869213,0.150499895929778,9.519999999999996,otros
059113,NOODLES ,AQ JK,9.0,10.81,14.85,0.248843663274746,0.199259259259259,4.039999999999999,otros
059114,NOODLES ,AQ JK,7.0,8.33,11.49,0.25390156062425,0.20248922929631402,3.16,otros
053360,NOODLES ,AQ JK,14.0,17.16,23.1,0.22377622377622403,0.182857142857143,5.940000000000001,otros
053359,NOODLES ,AQ JK,38.0,45.06,62.52,0.261340434975588,0.20719262439299002,17.46,otros
600708,NOODLES ,AQ JK,2.0,3.3,3.9,0.07454545454545461,0.06937394247038921,0.6000000000000001,otros
219519,NOODLES ,AQ JK,7.0,7.35,11.55,0.428571428571429,0.3,4.200000000000001,otros
026512,NUEZ GOURMET ,AQ JM,59.0,62.52,90.07,0.40354348147054503,0.28751762007952697,27.54999999999999,otros
221052,NUEZ GOURMET ,AQ JM,1.0,2.3,4.34,0.814347826086957,0.448837766594776,2.04,otros
016922,NUEZ MOSCADA ,AQ JB,3.0,3.24,5.16,0.448148148148148,0.309462915601023,1.92,otros
016921,NUEZ MOSCADA ,AQ JB,1.0,1.01,1.57,0.413141314131416,0.292356687898091,0.56,otros
222759,NUEZ PECANA ,AQ JM,2.0,3.8726,5.2,0.220697393811062,0.180796153846153,1.3274000000000004,otros
218914,NUGGETS ARTIQ ,A0 K8,11.0,19.36,26.15,0.22793012772351498,0.185621414913957,6.789999999999999,congelados
037219,NUGGETS ,A0 K8,28.0,51.24,66.8,0.18508977361436302,0.156182069692378,15.559999999999995,congelados
088085,OBLEA BUITONI ,A0 KH,17.0,14.24,18.15,0.166847057436945,0.14298965436261699,3.9099999999999984,otros
220793,OBLEA BUITONI ,A0 KH,14.0,27.85,34.3,0.119569120287253,0.106799230275818,6.449999999999996,otros
223178,ORBIT ,AQ I8,17.0,14.45,18.7,0.176470588235294,0.15,4.25,otros
600079,ORBIT ,AQ I9,23.0,9.2,21.5,1.12415019762846,0.529223497888018,12.3,otros
207612,ORBIT ,AQ I9,50.0,39.0,51.1,0.19119813519813397,0.160509095463226,12.1,otros
600391,ORBIT ,AQ I9,21.0,8.4,22.05,1.3870670995671,0.581075873325323,13.65,otros
600778,OREGANO ,AQ JB,6.0,6.798,12.3,0.6451362700259431,0.392147618273451,5.502000000000001,otros
016918,OREGANO ,AQ JB,5.0,2.15,3.95,0.670105708245243,0.40123550559522003,1.8000000000000005,otros
016957,OREGANO ,AQ JB,5.0,3.6,6.0,0.515227272727273,0.340032998350082,2.4,otros
600610,OREO BAÑADAS ,AQ JD,81.0,39.624,60.75,0.393987574105685,0.282633490731399,21.126,otros
600611,OREO ORIGINAL ,AQ JD,91.0,61.4249999999999,92.75,0.37269545269545395,0.271506292210425,31.325000000000102,otros
067437,PAELLA ,AQ JU,11.0,20.79,32.89,0.43809523809523804,0.304635761589404,12.1,otros
220883,PALETA ,AD KX,1.0,59.0,65.34,0.00677966101694913,0.00673400673400671,6.340000000000003,otros
600728,PALETA COCIDA ,AD KO,6.0,4.32,6.0,0.2625,0.207920792079208,1.6799999999999995,otros
080577,PALILLERO ,A3 LO,1.0,0.37,0.69,0.54054054054054,0.350877192982456,0.3199999999999999,otros
061807,PALILLERO ,A3 LO,9.0,2.33,5.1,0.8087113822580071,0.44712019296766203,2.77,otros
600353,PALITO DE ,AQ JF,12.0,21.72,30.0,0.255801104972376,0.20369555653321603,8.280000000000001,otros
209940,PALITO ,A0 KK,6.0,9.78,14.7,0.36642498605689,0.268163265306124,4.92,otros
216744,PALMERA ,AQ JF,15.0,10.5,22.5,0.948051948051943,0.486666666666665,12.0,otros
023670,PALMERITA ,AQ JF,16.0,14.52,24.75,0.549517906336088,0.354637983910396,10.23,otros
600451,PALMERITAS ,AQ JF,9.0,18.45,25.2,0.241463414634146,0.194499017681729,6.75,otros
600732,PALMERITAS DE ,AQ JF,10.0,16.5,26.0,0.43266666666666703,0.302000930665426,9.5,otros
219047,PALO VILEDA ,A3 BB,15.0,28.65,56.85,0.639822883763865,0.390178043067241,28.200000000000003,otros
214701,PALOMITA ,AQ JL,74.0,57.0392000000001,88.8000000000001,0.415382276176255,0.293477093198056,31.7608,otros
214702,PALOMITA ,AQ JL,133.0,102.5164,159.6,0.415371766681411,0.29347184708602997,57.08359999999999,otros
600527,PALOMITAS DON ,AQ JL,4.0,2.98,4.0,0.22013422818791897,0.18041804180418,1.02,otros
222744,PALOMITAS ,AQ JL,2.0,0.9682,1.85,0.7370565810970671,0.42431351351351304,0.8818000000000001,otros
002441,PALOMITAS ,AQ JM,88.0,74.3500000000001,110.0,0.344738032646573,0.256360736647045,35.649999999999906,otros
212649,PALOMITAS ,AQ JM,97.0,30.07,47.6,0.43968014027874297,0.305401267946653,17.53,otros
