"008440","JUDIA GOURMET VERDE ","","7.00","1.09 €","7.63 €","","7.00","","1.08 €","7.57 €","AQ","ALIM. Y BEBIDAS",""
"008507","CHAMPIÑON GOURMET ","","7.00","2.24 €","15.68 €","","7.00","","2.22 €","15.55 €","AQ","ALIM. Y BEBIDAS",""
"008529","TOMATE ORLANDO FRITO ","","6.00","1.81 €","10.86 €","","6.00","","1.81 €","10.86 €","AQ","ALIM. Y BEBIDAS",""
"008534","CHAMPIÑON GOURMET ","","6.00","0.76 €","4.56 €","","6.00","","0.73 €","4.40 €","AQ","ALIM. Y BEBIDAS",""
"008535","CHAMPIÑON GOURMET ","","15.00","0.79 €","11.85 €","","15.00","","0.79 €","11.88 €","AQ","ALIM. Y BEBIDAS",""
"008536","CHAMPIÑON GOURMET ","","8.00","1.05 €","8.40 €","","8.00","","1.06 €","8.44 €","AQ","ALIM. Y BEBIDAS",""
"008537","CHAMPIÑON GOURMET ","","7.00","1.34 €","9.38 €","","7.00","","1.34 €","9.38 €","AQ","ALIM. Y BEBIDAS",""
"008611","PIMIENTO GOURMET ","","2.00","0.61 €","1.22 €","","2.00","","0.61 €","1.22 €","AQ","ALIM. Y BEBIDAS",""
"008613","PIMIENTO PIQ.GOURMET ","","1.00","0.85 €","0.85 €","","1.00","","0.88 €","0.88 €","AQ","ALIM. Y BEBIDAS",""
"008614","PIMIENTO PIQ.GOURMET ","","7.00","1.03 €","7.21 €","","7.00","","1.02 €","7.15 €","AQ","ALIM. Y BEBIDAS",""
"008650","VERDURA GOURMET ","","9.00","0.63 €","5.67 €","","9.00","","0.62 €","5.60 €","AQ","ALIM. Y BEBIDAS",""
"008720","MAYONESA HELLMANN'S ","","10.00","1.53 €","15.30 €","","10.00","","1.53 €","15.28 €","AQ","ALIM. Y BEBIDAS",""
"008721","MAYONESA HELLMANN'S ","","12.00","2.45 €","29.40 €","","13.00","","2.45 €","31.87 €","AQ","ALIM. Y BEBIDAS",""
"008727","MAYONESA GOURMET ","","2.00","0.94 €","1.88 €","","2.00","","0.81 €","1.62 €","AQ","ALIM. Y BEBIDAS",""
"008732","SALSA FINA LIGERESA ","","2.00","1.26 €","2.52 €","","2.00","","1.26 €","2.52 €","AQ","ALIM. Y BEBIDAS",""
"008788","SALSA TABASCO 60ML","","8.00","3.70 €","29.60 €","","8.00","","3.70 €","29.60 €","AQ","ALIM. Y BEBIDAS",""
"008880","MAYONESA GOURMET ","","20.00","1.16 €","23.20 €","","20.00","","1.16 €","23.13 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","7","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"008936","SALSA FINA LIGERESA ","","5.00","2.19 €","10.95 €","","5.00","","2.10 €","10.51 €","AQ","ALIM. Y BEBIDAS",""
"009018","ALBONDIGA GOURMET ","","26.00","1.19 €","30.94 €","","26.00","","1.18 €","30.73 €","AQ","ALIM. Y BEBIDAS",""
"009072","PATATA F.RAVICH PAJA ","","5.00","1.53 €","7.66 €","","6.00","","1.53 €","9.19 €","AQ","ALIM. Y BEBIDAS",""
"009137","PAN RUSTIK BAKERY ","","1.00","2.26 €","2.26 €","","2.00","","2.26 €","4.52 €","AQ","ALIM. Y BEBIDAS",""
"009197","PATATA QUALITY ONDU.40G","","17.00","0.34 €","5.78 €","","17.00","","0.34 €","5.78 €","AQ","ALIM. Y BEBIDAS",""
"009199","PATATA QUALITY CHIPS 40G","","10.00","0.38 €","3.80 €","","10.00","","0.38 €","3.78 €","AQ","ALIM. Y BEBIDAS",""
"009201","PATATA GOURMET ","","6.00","1.23 €","7.38 €","","6.00","","1.22 €","7.34 €","AQ","ALIM. Y BEBIDAS",""
"009218","FABADA LITORAL ","","12.00","3.78 €","45.36 €","","12.00","","3.79 €","45.51 €","AQ","ALIM. Y BEBIDAS",""
"009230","FABADA GOURMET ","","20.00","1.21 €","24.20 €","","20.00","","1.20 €","23.96 €","AQ","ALIM. Y BEBIDAS",""
"009258","MAIZ GOURMET DULCE ","","11.00","0.87 €","9.57 €","","11.00","","0.87 €","9.57 €","AQ","ALIM. Y BEBIDAS",""
"009259","MAIZ G.VERDE DULCE 420G ","","7.00","2.25 €","15.75 €","","7.00","","2.25 €","15.75 €","AQ","ALIM. Y BEBIDAS",""
"009265","MAIZ GOURMET DULCE ","","13.00","1.69 €","21.97 €","","13.00","","1.72 €","22.37 €","AQ","ALIM. Y BEBIDAS",""
"009305","ALUBIA GOURMET ","","8.00","0.48 €","3.84 €","","8.00","","0.48 €","3.83 €","AQ","ALIM. Y BEBIDAS",""
"009345","REFRESCO TRINA ","","6.00","0.99 €","5.94 €","","6.00","","0.99 €","5.94 €","AQ","ALIM. Y BEBIDAS",""
"009401","MAQUINILLA MICADERM ","","9.00","0.90 €","8.10 €","","9.00","","0.90 €","8.10 €","A3","PERF/DROG/BAZAR",""
"009405","GARBANZO GOURMET ","","3.00","0.51 €","1.53 €","","3.00","","0.51 €","1.53 €","AQ","ALIM. Y BEBIDAS",""
"009407","MAQUINILLA MICADERM ","","12.00","0.94 €","11.28 €","","13.00","","0.94 €","12.20 €","A3","PERF/DROG/BAZAR",""
"009477","AGUA FONT VELLA T.SPORT ","","33.00","0.35 €","11.55 €","","33.00","","0.34 €","11.07 €","AQ","ALIM. Y BEBIDAS",""
"009492","COCIDO LITORAL ","","10.00","2.50 €","25.00 €","","10.00","","2.41 €","24.07 €","AQ","ALIM. Y BEBIDAS",""
"009497","POTE GALLEGO LITORAL ","","21.00","2.89 €","60.69 €","","21.00","","2.84 €","59.61 €","AQ","ALIM. Y BEBIDAS",""
"009506","LENTEJA GOURMET ","","14.00","0.49 €","6.86 €","","14.00","","0.48 €","6.78 €","AQ","ALIM. Y BEBIDAS",""
"009544","LENTEJA CIDACOS ","","11.00","1.14 €","12.54 €","","11.00","","1.14 €","12.51 €","AQ","ALIM. Y BEBIDAS",""
"009553","LENTEJA LITORAL RIOJANA ","","11.00","1.91 €","21.01 €","","11.00","","1.91 €","20.96 €","AQ","ALIM. Y BEBIDAS",""
"009621","SALSA DE AJI BOTE 200ML","","-5.00","1.20 €","-6.00 €","","-5.00","","1.93 €","-9.65 €","AQ","ALIM. Y BEBIDAS",""
"009667","MUSLITO DEL OCEANO ","","25.00","1.61 €","40.25 €","","25.00","","1.61 €","40.25 €","A0","PROD. FRESCOS",""
"009670","ANILLA GOURMET ROMANA ","","-4.00","2.87 €","-11.48 €","","-4.00","","2.99 €","-11.96 €","A0","PROD. FRESCOS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","8","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"009673","FILETE GOURMET MERLUZA ","","5.00","2.56 €","12.80 €","","5.00","","2.60 €","13.01 €","A0","PROD. FRESCOS",""
"009716","CALLOS GOURMET 380G","","9.00","1.92 €","17.28 €","","9.00","","1.92 €","17.25 €","AQ","ALIM. Y BEBIDAS",""
"009764","ENSALADILLA GOURMET ","","13.00","0.66 €","8.58 €","","13.00","","0.63 €","8.14 €","A0","PROD. FRESCOS",""
"009765","MENESTRA GOURMET 400G","","10.00","0.67 €","6.70 €","","10.00","","0.67 €","6.70 €","A0","PROD. FRESCOS",""
"009768","JUDIA GOURMET VERDE ","","13.00","0.75 €","9.75 €","","13.00","","0.70 €","9.10 €","A0","PROD. FRESCOS",""
"009769","JUDIA GOURMET VERDE ","","13.00","0.62 €","8.06 €","","13.00","","0.62 €","8.06 €","A0","PROD. FRESCOS",""
"009965","PATATA GOURMET BABY ","","6.00","1.81 €","10.86 €","","6.00","","1.81 €","10.85 €","AQ","ALIM. Y BEBIDAS",""
"010317","TRUFA QUALITY HELADA ","","1.00","10.29 €","10.29 €","","1.00","","10.29 €","10.29 €","A0","PROD. FRESCOS",""
"010370","AGUA COCO GOYA 350ML","","-116.00","0.88 €","-102.08 €","","-116.00","","1.51 €","-175.16 €","AQ","ALIM. Y BEBIDAS",""
"010563","PASTA GALLO HELICE 450G","","17.00","1.00 €","17.00 €","","17.00","","0.94 €","16.06 €","AQ","ALIM. Y BEBIDAS",""
"010627","INSECT.MICAL CUCA.400ML","","-2.00","1.94 €","-3.88 €","","-2.00","","1.74 €","-3.48 €","A3","PERF/DROG/BAZAR",""
"010628","INSECT.MICAL ","","2.00","1.65 €","3.30 €","","2.00","","1.65 €","3.30 €","A3","PERF/DROG/BAZAR",""
"010671","ENSALADA CARRETILLA ","","4.00","1.49 €","5.96 €","","4.00","","1.56 €","6.23 €","AQ","ALIM. Y BEBIDAS",""
"010673","ENSALADA CARRETILLA ","","6.00","1.74 €","10.44 €","","6.00","","1.72 €","10.30 €","AQ","ALIM. Y BEBIDAS",""
"010675","ENSALADA CARRETILLA ","","7.00","1.74 €","12.18 €","","7.00","","1.73 €","12.13 €","AQ","ALIM. Y BEBIDAS",""
"010676","ENSALADA CARRETILLA ","","11.00","1.74 €","19.14 €","","11.00","","1.60 €","17.63 €","AQ","ALIM. Y BEBIDAS",""
"010839","CAFE KAIKU LATTE ","","19.00","1.31 €","24.89 €","","24.00","","1.30 €","31.09 €","A0","PROD. FRESCOS",""
"010880","TINTO VERANO GOURMET ","","1.00","0.99 €","0.99 €","","1.00","","0.90 €","0.90 €","AQ","ALIM. Y BEBIDAS",""
"010882","CHORIZO GOURMET ","","-1.00","1.92 €","-1.92 €","","-1.00","","1.92 €","-1.92 €","AD","CHARCUTERIA",""
"010883","JAMON GOURMET ","","9.00","1.65 €","14.85 €","","9.00","","1.65 €","14.85 €","AD","CHARCUTERIA",""
"010904","TOMATE ORLANDO FRITO ","","18.00","0.59 €","10.62 €","","20.00","","0.59 €","11.88 €","AQ","ALIM. Y BEBIDAS",""
"011005","MELOCOTON GOURMET ","","3.00","1.60 €","4.80 €","","3.00","","1.78 €","5.34 €","AQ","ALIM. Y BEBIDAS",""
"011351","GALL.OREO RODILLO 154G","","18.00","1.22 €","21.96 €","","18.00","","1.03 €","18.54 €","AQ","ALIM. Y BEBIDAS",""
"011362","MACEDONIA FRUTA ","","5.00","1.51 €","7.55 €","","5.00","","1.41 €","7.05 €","AQ","ALIM. Y BEBIDAS",""
"011363","MACEDONIA FRUTA ","","8.00","2.52 €","20.16 €","","8.00","","2.35 €","18.80 €","AQ","ALIM. Y BEBIDAS",""
"011588","BATIDO PULEVA VAIN. ","","1.00","0.82 €","0.82 €","","1.00","","0.82 €","0.82 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","9","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"011667","TOMATE SOLIS FRITO ","","5.00","1.58 €","7.90 €","","5.00","","1.39 €","6.95 €","AQ","ALIM. Y BEBIDAS",""
"011737","PATATA GOURMET FRITA ","","36.00","1.74 €","62.64 €","","37.00","","1.74 €","64.38 €","A0","PROD. FRESCOS",""
"011747","CHAMPU H&S ","","1.00","2.63 €","2.63 €","","1.00","","2.49 €","2.49 €","A3","PERF/DROG/BAZAR",""
"011783","CHAMPU H&S 2 EN 1 ","","5.00","2.63 €","13.15 €","","5.00","","2.47 €","12.33 €","A3","PERF/DROG/BAZAR",""
"012003","MERMELADA LIGERESA ","","5.00","1.85 €","9.25 €","","5.00","","1.85 €","9.25 €","AQ","ALIM. Y BEBIDAS",""
"012013","MERMELADA HERO ","","9.00","1.47 €","13.23 €","","9.00","","1.53 €","13.80 €","AQ","ALIM. Y BEBIDAS",""
"012129","GALL.LU MINI PRINCIPE ","","7.00","1.78 €","12.46 €","","7.00","","1.78 €","12.46 €","AQ","ALIM. Y BEBIDAS",""
"012130","GALL.OREO MINI 160G","","3.00","1.78 €","5.34 €","","3.00","","1.60 €","4.80 €","AQ","ALIM. Y BEBIDAS",""
"012154","CHAMPU H&S SUAVE ","","1.00","2.49 €","2.49 €","","1.00","","2.49 €","2.49 €","A3","PERF/DROG/BAZAR",""
"012191","CHAMPU H&S CLASSIC ","","9.00","2.45 €","22.05 €","","9.00","","2.20 €","19.80 €","A3","PERF/DROG/BAZAR",""
"012203","MERMELADA LIGERESA ","","3.00","2.15 €","6.45 €","","3.00","","1.85 €","5.55 €","AQ","ALIM. Y BEBIDAS",""
"012237","VODKA ERISTOFF 70CL 37.5º","","2.00","7.47 €","14.94 €","","2.00","","7.69 €","15.38 €","AQ","ALIM. Y BEBIDAS",""
"012319","MERMELADA HERO FRESA ","","3.00","1.47 €","4.41 €","","3.00","","1.99 €","5.96 €","AQ","ALIM. Y BEBIDAS",""
"012364","AGUARDIE. RUAVIEJA 70CL ","","5.00","9.19 €","45.95 €","","5.00","","9.19 €","45.95 €","AQ","ALIM. Y BEBIDAS",""
"012481","CAFE D.GUSTO LUNGO 16U","","1.00","4.10 €","4.10 €","","1.00","","3.40 €","3.40 €","AQ","ALIM. Y BEBIDAS",""
"012511","AQUARIUS LIMON PET 1,5L","","14.00","1.44 €","20.16 €","","16.00","","1.44 €","23.00 €","AQ","ALIM. Y BEBIDAS",""
"012512","AQUARIUS NARAN. PET 1,5L","","24.00","1.44 €","34.56 €","","24.00","","1.42 €","34.02 €","AQ","ALIM. Y BEBIDAS",""
"012813","MIEL QUALITY  FCO.1K","","3.00","4.05 €","12.15 €","","3.00","","4.05 €","12.15 €","AQ","ALIM. Y BEBIDAS",""
"012858","MIEL S.FRANCISCO ","","10.00","4.85 €","48.50 €","","10.00","","4.85 €","48.50 €","AQ","ALIM. Y BEBIDAS",""
"012883","INFU.HORNIMANS ","","7.00","1.72 €","12.04 €","","7.00","","1.72 €","12.04 €","AQ","ALIM. Y BEBIDAS",""
"012888","INFU.HORNIMANS INFU-","","8.00","2.15 €","17.20 €","","8.00","","2.09 €","16.72 €","AQ","ALIM. Y BEBIDAS",""
"012889","INFU.HORNIMANS INFU-","","6.00","2.30 €","13.80 €","","6.00","","1.99 €","11.94 €","AQ","ALIM. Y BEBIDAS",""
"012893","INFU. HORNIMANS ","","1.00","1.72 €","1.72 €","","1.00","","1.72 €","1.72 €","AQ","ALIM. Y BEBIDAS",""
"012901","INFU.HORNIMANS POLEO ","","5.00","1.72 €","8.60 €","","5.00","","1.52 €","7.60 €","AQ","ALIM. Y BEBIDAS",""
"012968","VINO VIÑALON MANCHA ","","6.00","1.27 €","7.62 €","","6.00","","1.32 €","7.90 €","AQ","ALIM. Y BEBIDAS",""
"013000","ACEITUNA GOURMET ","","8.00","2.00 €","16.00 €","","8.00","","1.99 €","15.95 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","10","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"013017","ACEITUNA GOURMET ","","2.00","3.99 €","7.98 €","","2.00","","3.99 €","7.98 €","AQ","ALIM. Y BEBIDAS",""
"013125","ACEITUNA JOLCA ","","7.00","0.81 €","5.67 €","","7.00","","0.71 €","4.94 €","AQ","ALIM. Y BEBIDAS",""
"013138","ACEITUNA GOURMET ","","19.00","0.40 €","7.60 €","","20.00","","0.40 €","8.00 €","AQ","ALIM. Y BEBIDAS",""
"013142","ACEITUNA EL SERPIS ","","9.00","1.60 €","14.40 €","","9.00","","1.61 €","14.49 €","AQ","ALIM. Y BEBIDAS",""
"013149","ACEITUNA GOURMET ","","5.00","1.31 €","6.55 €","","5.00","","1.28 €","6.38 €","AQ","ALIM. Y BEBIDAS",""
"013156","ACEITUNA GOURMET ","","10.00","0.83 €","8.30 €","","10.00","","0.83 €","8.30 €","AQ","ALIM. Y BEBIDAS",""
"013157","ACEITUNA GOURMET ","","7.00","1.62 €","11.34 €","","7.00","","1.62 €","11.33 €","AQ","ALIM. Y BEBIDAS",""
"013158","ACEITUNA GOURMET ","","5.00","1.25 €","6.25 €","","5.00","","1.24 €","6.22 €","AQ","ALIM. Y BEBIDAS",""
"013159","ACEITUNA GOURMET ","","2.00","1.47 €","2.94 €","","2.00","","1.47 €","2.94 €","AQ","ALIM. Y BEBIDAS",""
"013170","ACEITUNA GOURMET ","","1.00","1.57 €","1.57 €","","1.00","","1.50 €","1.50 €","AQ","ALIM. Y BEBIDAS",""
"013171","ACEITUNA GOURMET ","","-3.00","2.48 €","-7.44 €","","-3.00","","2.50 €","-7.50 €","AQ","ALIM. Y BEBIDAS",""
"013172","ACEITUNA GOURMET ","","11.00","2.40 €","26.40 €","","11.00","","2.27 €","24.95 €","AQ","ALIM. Y BEBIDAS",""
"013221","ACEITUNA ESPAÑOLA ","","18.00","1.92 €","34.56 €","","18.00","","1.78 €","31.98 €","AQ","ALIM. Y BEBIDAS",""
"013230","ACEITUNA SERPIS ","","7.00","1.19 €","8.33 €","","7.00","","1.19 €","8.33 €","AQ","ALIM. Y BEBIDAS",""
"013234","ACEITUNA GOURMET ","","18.00","0.77 €","13.86 €","","18.00","","0.75 €","13.48 €","AQ","ALIM. Y BEBIDAS",""
"013307","ACEITUNA ESPAÑOLA ","","10.00","1.71 €","17.10 €","","10.00","","1.64 €","16.41 €","AQ","ALIM. Y BEBIDAS",""
"013309","ACEITUNA ESPAÑOLA ","","13.00","1.67 €","21.71 €","","13.00","","1.54 €","20.08 €","AQ","ALIM. Y BEBIDAS",""
"013316","ACEITUNA QUALITY ","","1.00","3.75 €","3.75 €","","1.00","","3.75 €","3.75 €","AQ","ALIM. Y BEBIDAS",""
"013381","ACEITUNA GOURMET ","","5.00","0.66 €","3.30 €","","5.00","","0.67 €","3.33 €","AQ","ALIM. Y BEBIDAS",""
"013382","ACEITUNA GOURMET ","","19.00","0.85 €","16.15 €","","20.00","","0.85 €","16.92 €","AQ","ALIM. Y BEBIDAS",""
"013383","ACEITUNA QUALITY ","","1.00","3.25 €","3.25 €","","1.00","","3.21 €","3.21 €","AQ","ALIM. Y BEBIDAS",""
"013447","ACEITUNA GOURMET ","","5.00","1.21 €","6.05 €","","5.00","","1.21 €","6.05 €","AQ","ALIM. Y BEBIDAS",""
"013497","FLAN ROYAL SENCILLO 93G ","","12.00","0.98 €","11.76 €","","12.00","","0.97 €","11.68 €","AQ","ALIM. Y BEBIDAS",""
"013601","ACEITUNA GOURMET ","","4.00","1.39 €","5.56 €","","4.00","","1.39 €","5.56 €","AQ","ALIM. Y BEBIDAS",""
"013609","COCACOLA ZERO 33CL LATA ","","2.00","7.36 €","14.72 €","","2.00","","7.36 €","14.72 €","AQ","ALIM. Y BEBIDAS",""
"013725","VINO C.IZNAR R.DUERO ","","3.00","4.96 €","14.88 €","","3.00","","5.08 €","15.24 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","11","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"013737","GUINDILLA GOURMET 120G","","9.00","0.78 €","7.02 €","","9.00","","0.78 €","7.00 €","AQ","ALIM. Y BEBIDAS",""
"013753","PEPINILLO RIOVERDE ","","9.00","1.59 €","14.31 €","","9.00","","1.59 €","14.31 €","AQ","ALIM. Y BEBIDAS",""
"013790","COCTEL RIOVERDE ","","9.00","1.51 €","13.59 €","","9.00","","1.44 €","12.96 €","AQ","ALIM. Y BEBIDAS",""
"013794","REFRESCO TANG LIMON ","","22.00","0.56 €","12.32 €","","22.00","","0.56 €","12.30 €","AQ","ALIM. Y BEBIDAS",""
"013797","REFRESCO TANG ","","14.00","0.56 €","7.84 €","","14.00","","0.56 €","7.81 €","AQ","ALIM. Y BEBIDAS",""
"013814","BANDERILLA GOURMET ","","2.00","1.14 €","2.28 €","","2.00","","1.14 €","2.28 €","AQ","ALIM. Y BEBIDAS",""
"013815","BANDERILLA GOURMET ","","23.00","1.00 €","23.00 €","","23.00","","1.10 €","25.28 €","AQ","ALIM. Y BEBIDAS",""
"014105","ANCHOA EL MENU ACEITE ","","15.00","1.31 €","19.65 €","","15.00","","1.20 €","18.00 €","AQ","ALIM. Y BEBIDAS",""
"014212","ATUN ISABEL LISTADO RO-","","5.00","9.32 €","46.60 €","","5.00","","9.32 €","46.60 €","AQ","ALIM. Y BEBIDAS",""
"014243","ATUN CALVO CL.A.GIRASOL ","","4.00","2.65 €","10.60 €","","4.00","","2.75 €","11.00 €","AQ","ALIM. Y BEBIDAS",""
"014272","ATUN CALVO CL. NAT.B/SAL ","","23.00","3.52 €","80.96 €","","23.00","","2.89 €","66.45 €","AQ","ALIM. Y BEBIDAS",""
"014319","BONITO ORTIZ ESCAB.OL-","","2.00","2.79 €","5.58 €","","2.00","","2.79 €","5.58 €","AQ","ALIM. Y BEBIDAS",""
"014340","ATUN CUCA CL.A.OLIVA OL-","","5.00","2.10 €","10.50 €","","5.00","","1.82 €","9.08 €","AQ","ALIM. Y BEBIDAS",""
"014342","ATUN CUCA CL. A.OLIVA 48G ","","2.00","3.50 €","7.00 €","","2.00","","3.26 €","6.53 €","AQ","ALIM. Y BEBIDAS",""
"014425","ATUN CALVO CL. A.OLIVA ","","1.00","3.40 €","3.40 €","","1.00","","2.73 €","2.73 €","AQ","ALIM. Y BEBIDAS",""
"014432","VINO VIÑALON ","","2.00","2.05 €","4.10 €","","2.00","","2.05 €","4.10 €","AQ","ALIM. Y BEBIDAS",""
